title,category,content_raw,content_clean,is_ai,ai_type,char_count,raw_length,sentence_count,avg_sentence_len,sentence_len_std,total_tokens,noun_count,verb_count,adjective_count,adverb_count,josa_count,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,josa_ratio,noun_density,josa_density,friendly_ending_count,llm_style_count,period_count,exclamation_count,question_count,tilde_count,punctuation_ratio
[공지] 2020년 연말정산 기부금 영수증 발급 안내,전문_정보,연말정산 기부금 해봤다. 특별한 감상은 없고 그냥 해야 해서 한 느낌. 그래도 끝내고 나니 신경 쓰이던 게 하나 줄었다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 엄청난 건 아니고 그냥 기록용.,연말정산 기부금 해봤다. 특별한 감상은 없고 그냥 해야 해서 한 느낌. 그래도 끝내고 나니 신경 쓰이던 게 하나 줄었다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 엄청난 건 아니고 그냥 기록용.,1,AI_v2,100,138,6,16.666666666666668,3.4480268109295333,53,23,11,5,1,6,0.4339622641509434,0.20754716981132076,0.09433962264150944,0.018867924528301886,0.11320754716981132,0.23,0.06,0,0,6,0,0,0,0.06
2020 연말정산 소득공제 홈택스 이용해서 미리보기 veiw,전문_정보,"그렇다면 2020 연말정산 소득공제 하는 방법, 홈택스 통해 간편 진행법을 알려드릴테니 아직 모르고... 남은 2020년 깔끔한 마무리 하시기 바랄게요! 그럼 다음 포스팅도 더 유익한 정보로 찾아오도록 할게요... ",그렇다면 2020 연말정산 소득공제 하는 방법 홈택스 통해 간편 진행법을 알려드릴테니 아직 모르고. 남은 2020년 깔끔한 마무리 하시기 바랄게요! 그럼 다음 포스팅도 더 유익한 정보로 찾아오도록 할게요.,0,Human,88,114,3,29.333333333333332,9.741092797468305,35,13,9,4,1,3,0.37142857142857144,0.2571428571428571,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.14772727272727273,0.03409090909090909,0,0,2,1,0,0,0.03409090909090909
[강남역 맛집/강남역 막국수] 청류벽,맛집_리뷰,"1.0 방문일자 : 2019년 5월 25일 2.0 음식점 명 : 청류벽 3.0 메뉴 : 막국수 10,000~ 3.1 물막국수 10,000 3.2 비빔막국수 10,000 3.3 보쌈 大 3,500 4.0 개인 평가: 별 5개 만점 (★★★★☆ 4.5) 4.1 정말 이곳에 다녀온 뒤 다음날... ",1.0 방문일자 2019년 5월 25일 2.0 음식점 명 청류벽 3.0 메뉴 막국수 10 000~ 3.1 물막국수 10 000 3.2 비빔막국수 10 000 3.3 보쌈 3 500 4.0 개인 평가 별 5개 만점 4.5 4.1 정말 이곳에 다녀온 뒤 다음날.,0,Human,106,144,10,10.6,4.565084884205331,48,22,1,0,0,1,0.4583333333333333,0.020833333333333332,0.0,0.0,0.020833333333333332,0.20754716981132076,0.009433962264150943,0,0,10,0,0,1,0.10377358490566038
(주)불사조디자인 아이폰 11 불사조케이스 내돈내산 구매 후기!,상품_리뷰,아이폰은 액정깨짐에 특히 민감한데요. 액정 수리비용이 만만치 않기때문에 고민하다가 후기가 좋은 불사조 케이스를 구매해보았습니다. 내돈내산! 제가 실제로 구매했답니당:) 우선 배송이 정말정말... ,아이폰은 액정깨짐에 특히 민감한데요. 액정 수리비용이 만만치 않기때문에 고민하다가 후기가 좋은 불사조 케이스를 구매해보았습니다. 내돈내산! 제가 실제로 구매했답니당 우선 배송이 정말정말.,0,Human,84,104,4,21.0,12.96148139681572,44,19,5,2,1,9,0.4318181818181818,0.11363636363636363,0.045454545454545456,0.022727272727272728,0.20454545454545456,0.2261904761904762,0.10714285714285714,0,0,3,1,0,0,0.047619047619047616
강남역 맛집 매콤한게 끌린다?,맛집_리뷰,매콤한게 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯. 딱히 특별하진 않은데 기억은 남는 편이다.,매콤한게 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯. 딱히 특별하진 않은데 기억은 남는 편이다.,1,AI_v2,96,131,6,16.0,5.597618541248888,52,20,11,7,0,6,0.38461538461538464,0.21153846153846154,0.1346153846153846,0.0,0.11538461538461539,0.20833333333333334,0.0625,0,0,6,0,0,0,0.0625
강남역 맛집 이딸라시안 여길 왜 이제갔지!?,맛집_리뷰,친구랑 강남역 이딸라시안에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,친구랑 강남역 이딸라시안에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,1,AI_v1,108,141,4,27.0,5.1478150704935,56,25,9,5,0,9,0.44642857142857145,0.16071428571428573,0.08928571428571429,0.0,0.16071428571428573,0.23148148148148148,0.08333333333333333,1,0,4,0,0,0,0.037037037037037035
[강남맛집/강남역맛집] 스시무한리필은 스시메이진 강남점!... ,맛집_리뷰,"그럼이제 강남맛집/강남역맛집 스시메이진 강남 에서 제가 맛있게~ 먹은 음식들, 스시메이진 메뉴... 단품으로 사먹는 퀄리티라 놀랐어요 따듯하고 바삭한 식감의 튀김 거기다, 2019년 인기 음식인 핫한 메뉴... ",그럼이제 강남맛집 강남역맛집 스시메이진 강남 에서 제가 맛있게~ 먹은 음식들 스시메이진 메뉴. 단품으로 사먹는 퀄리티라 놀랐어요 따듯하고 바삭한 식감의 튀김 거기다 2019년 인기 음식인 핫한 메뉴.,0,Human,86,111,2,43.0,2.0,46,22,6,2,0,10,0.4782608695652174,0.13043478260869565,0.043478260869565216,0.0,0.21739130434782608,0.2558139534883721,0.11627906976744186,0,0,2,0,0,1,0.03488372093023256
"2020년 연말정산 신용카드 소득공제,연금저축 세액공제 확대",전문_정보,"이번 연말정산의 경우, 세액공제가 늘어난 부분이 있습니다. 신용카드공제(소득공제)와 연금저축공제(세액공제)가 확대 됩니다. 우선 신용카드 공제부터 볼까요? &lt;&lt;조선일보 2020.11.3 안중현기자... ",이번 연말정산의 경우 세액공제가 늘어난 부분이 있습니다. 신용카드공제 소득공제 와 연금저축공제 세액공제 가 확대 됩니다. 우선 신용카드 공제부터 볼까요? 조선일보 2020.11.3 안중현기자.,0,Human,86,107,6,14.333333333333334,9.231588282750819,40,22,5,1,0,4,0.55,0.125,0.025,0.0,0.1,0.2558139534883721,0.046511627906976744,0,0,5,0,1,0,0.06976744186046512
"2020년 연말정산 관련 개정세법, ISA계좌 세액공제 한도 확대!",전문_정보,"2020년도 곧 3분기가 끝나가는데 연말정산 준비하셔야죠 :) 아직 소득공제 한도 못채우신 부분 있으시면 9,10,11,12월 남은 기간 동안 잘 확인하셔서 채워나가시길 바랄게요. 오늘은 2020년 개정세법 중... ",2020년도 곧 3분기가 끝나가는데 연말정산 준비하셔야죠 아직 소득공제 한도 못채우신 부분 있으시면 9 10 11 12월 남은 기간 동안 잘 확인하셔서 채워나가시길 바랄게요. 오늘은 2020년 개정세법 중.,0,Human,89,115,2,44.5,30.5,37,13,9,1,1,1,0.35135135135135137,0.24324324324324326,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14606741573033707,0.011235955056179775,0,0,2,0,0,0,0.02247191011235955
애플 정품 아이폰 실리콘 케이스 사용 후기 / 아이폰 11 pro... ,상품_리뷰,"애플 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.",애플 후기 남겨보면 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,1,AI_v1,102,131,4,25.5,3.278719262151,53,19,12,6,1,9,0.3584905660377358,0.22641509433962265,0.11320754716981132,0.018867924528301886,0.16981132075471697,0.18627450980392157,0.08823529411764706,0,0,4,0,0,0,0.0392156862745098
[연말정산] 연말정산 준비하기_연금계좌세액공제,전문_정보,책에 보니 연금은 추가 납입을 하는게 이득이라고해서 작은 금액으로 들고 2020년 부터는 추가 납입을... 금액이 연말정산에 세액공제도 된다고 하니 퇴직연금 수익성이 낮다고 해도 이득이라는 생각에 매월... ,책에 보니 연금은 추가 납입을 하는게 이득이라고해서 작은 금액으로 들고 2020년 부터는 추가 납입을. 금액이 연말정산에 세액공제도 된다고 하니 퇴직연금 수익성이 낮다고 해도 이득이라는 생각에 매월.,0,Human,86,111,2,43.0,1.0,44,20,5,2,0,12,0.45454545454545453,0.11363636363636363,0.045454545454545456,0.0,0.2727272727272727,0.23255813953488372,0.13953488372093023,0,0,2,0,0,0,0.023255813953488372
아이폰11프로  케이스 (내돈내산),상품_리뷰,"아이폰11프로 사진 찍어두고 비교해봤다. 실제 색감이나 느낌은 화면이랑 조금 달랐고, 쓰다 보니 익숙해졌다. 기록용으로 남겨둠. 급하게 정한 일정치고는 나쁘지 않았다. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도.",아이폰11프로 사진 찍어두고 비교해봤다. 실제 색감이나 느낌은 화면이랑 조금 달랐고 쓰다 보니 익숙해졌다. 기록용으로 남겨둠. 급하게 정한 일정치고는 나쁘지 않았다. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도.,1,AI_v2,101,130,6,16.833333333333332,5.899623340142619,53,20,13,3,0,8,0.37735849056603776,0.24528301886792453,0.05660377358490566,0.0,0.1509433962264151,0.19801980198019803,0.07920792079207921,0,0,6,0,0,0,0.0594059405940594
[강남역 맛집] 출간기념으로 강남역 한식 맛집 매우매오 방문!... ,맛집_리뷰,"출간기념으로 한식 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.",출간기념으로 한식 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통 위치는 편한 편이라 약속 전후로 들르기 좋음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.,1,AI_v2,89,119,5,17.8,4.578209256903839,49,23,5,7,0,9,0.46938775510204084,0.10204081632653061,0.14285714285714285,0.0,0.1836734693877551,0.25842696629213485,0.10112359550561797,0,0,5,0,0,0,0.056179775280898875
2020년 연말정산 소득공제 개정세법 총정리,전문_정보,"오늘은 연말정산 소득공제에 대해 짧게 남겨봅니다. 큰 기대 없이 시작했는데 생각보다 만족스러웠고, 다음에도 비슷하게 해보고 싶어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.",오늘은 연말정산 소득공제에 대해 짧게 남겨봅니다. 큰 기대 없이 시작했는데 생각보다 만족스러웠고 다음에도 비슷하게 해보고 싶어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,1,AI_v1,107,141,4,26.75,4.968651728587948,52,19,9,7,3,9,0.36538461538461536,0.17307692307692307,0.1346153846153846,0.057692307692307696,0.17307692307692307,0.17757009345794392,0.08411214953271028,2,0,4,0,0,0,0.037383177570093455
"2019년 8월 13일 강남역 맛집, VERA PIZZA SPC스퀘어점... ",맛집_리뷰,"2층에서 스파게티 시키면서 피자 L를 같이 시킬 수 있고 M 사이즈는 1층에 가서 직접 주문하고 갖고와야 한다 스파게티는 16,000원 피자는 8,500원 피자는 못찍었는데 화덕피자로 맛있다 다시 가서... ",2층에서 스파게티 시키면서 피자 L를 같이 시킬 수 있고 M 사이즈는 1층에 가서 직접 주문하고 갖고와야 한다 스파게티는 16 000원 피자는 8 500원 피자는 못찍었는데 화덕피자로 맛있다 다시 가서.,0,Human,85,113,1,85.0,0.0,44,15,8,2,1,8,0.3409090909090909,0.18181818181818182,0.045454545454545456,0.022727272727272728,0.18181818181818182,0.17647058823529413,0.09411764705882353,0,0,1,0,0,0,0.011764705882352941
"강남역맛집, 강남회전초밥을 찾는다면 강남 스시오 추천!",맛집_리뷰,"강남역 맛집, 강남 회전초밥 스시오 동생이 스시를 정말 좋아하는데 오랜만에 강남역쪽에 위치한... 서울시 강남구 역삼동 820-5 B1층 연락처 ) 02-538-9967 영업시간) 매일 11:00 - 22:00 into the SSOO, 2019년을... ",강남역 맛집 강남 회전초밥 스시오 동생이 스시를 정말 좋아하는데 오랜만에 강남역쪽에 위치한. 서울시 강남구 역삼동 820 5 B1층 연락처 02 538 9967 영업시간 매일 11 00 22 00 into the SSOO 2019년을.,0,Human,100,131,2,50.0,10.0,46,21,0,1,0,5,0.45652173913043476,0.0,0.021739130434782608,0.0,0.10869565217391304,0.21,0.05,0,0,2,0,0,0,0.02
[강남역맛집] 속재료 듬뿍! 직접 만들어 먹는 타코 _ 낙원타코,맛집_리뷰,테이슈겐입니다 &gt;_&lt; 이쁘니들이랑 퇴근하고 강남에서 저녁먹기로 해서~! 낙원타코 다녀왔어요~! 방문일자 : 2019년 11월 07일 목요일 귀요미들과 함께 간 그곳 ' -')/ 어둑한 조명에 인테리어 뭔가 갬성충만해따... ,테이슈겐입니다 이쁘니들이랑 퇴근하고 강남에서 저녁먹기로 해서~! 낙원타코 다녀왔어요~! 방문일자 2019년 11월 07일 목요일 귀요미들과 함께 간 그곳 어둑한 조명에 인테리어 뭔가 갬성충만해따.,0,Human,88,109,3,29.333333333333332,14.704496666741854,44,21,4,2,1,6,0.4772727272727273,0.09090909090909091,0.045454545454545456,0.022727272727272728,0.13636363636363635,0.23863636363636365,0.06818181818181818,0,0,1,2,0,2,0.056818181818181816
2020년 연말정산 _ 소득세액공제신고서 작성법_동영상,전문_정보,"2020년 연말정산부터 항목별 공제금액 의료비란에 , 안경(카드결제건)과 실손보험에서 수령한 보상액이 함께 조회됩니다. 단, 안경구입건은 의료비 항목 조회 화면 상세내역 우측상단에 [안경구매정보]... ",2020년 연말정산부터 항목별 공제금액 의료비란에 안경 카드결제건 과 실손보험에서 수령한 보상액이 함께 조회됩니다. 단 안경구입건은 의료비 항목 조회 화면 상세내역 우측상단에 안경구매정보 .,0,Human,84,106,2,42.0,10.0,47,33,1,0,1,7,0.7021276595744681,0.02127659574468085,0.0,0.02127659574468085,0.14893617021276595,0.39285714285714285,0.08333333333333333,0,0,2,0,0,0,0.023809523809523808
2019년 8월 16일 강남역 맛집 SPC스퀘어 그릭슈바인,맛집_리뷰,8월 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다. 다음엔 다른 메뉴도 봐야 할 듯.,8월 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다. 다음엔 다른 메뉴도 봐야 할 듯.,1,AI_v2,97,131,6,16.166666666666668,6.011562932290478,49,17,8,9,0,8,0.3469387755102041,0.16326530612244897,0.1836734693877551,0.0,0.16326530612244897,0.17525773195876287,0.08247422680412371,0,0,6,0,0,0,0.061855670103092786
내돈내산 : 아이폰11 프로맥스 케이스 &quot;제로스킨&quot; 솔직후기,상품_리뷰,옹이에유 ♡ 옹은 20년 4월 11일에 아이폰 11 pro max로 핸드폰을 바꿨음 (기존 아이폰 x에서 아이폰 11 프로맥스로 바꿈 으갹) 쨌든 폰을 바꿨으니 핸드폰케이스도 당연히 사야겠쥬? 그래서 폭풍검색하다가... ,옹이에유 옹은 20년 4월 11일에 아이폰 11 pro max로 핸드폰을 바꿨음 기존 아이폰 x에서 아이폰 11 프로맥스로 바꿈 으갹 쨌든 폰을 바꿨으니 핸드폰케이스도 당연히 사야겠쥬? 그래서 폭풍검색하다가.,0,Human,90,116,2,45.0,34.0,45,20,4,1,1,7,0.4444444444444444,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.15555555555555556,0.2222222222222222,0.07777777777777778,0,0,1,0,1,0,0.022222222222222223
2020년 연말정산 '부동산공제',전문_정보,연말정산 때문에 하루가 조금 정신없었다. 막 큰일은 아닌데 은근 신경 쓰임. 그래도 지나고 나니 별거 아니긴 하다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯. 급하게 정한 일정치고는 나쁘지 않았다.,연말정산 때문에 하루가 조금 정신없었다. 막 큰일은 아닌데 은근 신경 쓰임. 그래도 지나고 나니 별거 아니긴 하다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯. 급하게 정한 일정치고는 나쁘지 않았다.,1,AI_v2,98,132,6,16.333333333333332,2.357022603955158,52,22,8,5,1,10,0.4230769230769231,0.15384615384615385,0.09615384615384616,0.019230769230769232,0.19230769230769232,0.22448979591836735,0.10204081632653061,0,0,6,0,0,0,0.061224489795918366
[일상-맛집] 강남역 맛집 땀땀 (단골인의 찐 리뷰),맛집_리뷰,강남역은 가볍게 들른 곳인데 은근 기억에 남았어요. 메뉴가 깔끔하고 직원분들도 친절해서 편하게 먹고 왔습니다. 재방문 의사 있어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,강남역은 가볍게 들른 곳인데 은근 기억에 남았어요. 메뉴가 깔끔하고 직원분들도 친절해서 편하게 먹고 왔습니다. 재방문 의사 있어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,1,AI_v1,102,135,5,20.4,5.953150426454887,50,17,8,9,1,8,0.34,0.16,0.18,0.02,0.16,0.16666666666666666,0.0784313725490196,1,0,5,0,0,0,0.049019607843137254
2020년 신용카드 연말정산 (세액공제) 이것만 알아도 13월의... ,전문_정보,신용카드 관련해서 그냥 남겨둠. 별일은 아니었는데 지나고 보니 기억날 것 같아서 적는다. 이런 날도 있었지 하는 정도. 시간 맞으면 한 번쯤 들를만함. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,신용카드 관련해서 그냥 남겨둠. 별일은 아니었는데 지나고 보니 기억날 것 같아서 적는다. 이런 날도 있었지 하는 정도. 시간 맞으면 한 번쯤 들를만함. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,1,AI_v2,94,126,6,15.666666666666666,4.189935029992179,49,15,16,6,0,4,0.30612244897959184,0.32653061224489793,0.12244897959183673,0.0,0.08163265306122448,0.1595744680851064,0.0425531914893617,0,0,6,0,0,0,0.06382978723404255
아이폰11pro 애플 정품 스마트 배터리 케이스 / 내돈내산... ,상품_리뷰,아이폰 11Pro 스마트 배터리 케이스 애플 정품 배터리 케이스 내돈내산 후기 아이폰11pro로 바꾸면서 예전부터 구입하고 싶었던 스마트배터리케이스를 쿠팡 로켓배송으로 바로 구매했어요! 화이트 / 블랙... ,아이폰 11Pro 스마트 배터리 케이스 애플 정품 배터리 케이스 내돈내산 후기 아이폰11pro로 바꾸면서 예전부터 구입하고 싶었던 스마트배터리케이스를 쿠팡 로켓배송으로 바로 구매했어요! 화이트 블랙.,0,Human,89,111,2,44.5,38.5,40,25,3,0,0,4,0.625,0.075,0.0,0.0,0.1,0.2808988764044944,0.0449438202247191,1,0,1,1,0,0,0.02247191011235955
강남역 맛집- 옛터 남도밥상  솔직후기,맛집_리뷰,2019년 7월초.... 코엑스 출장중.. 방문했던 강남역 맛집 &quot;옛터&quot; 솔직히 강남이라 ... 맛을 기대 하지 않았는데 진짜 착한가격에 음식이 담백하고 맛있었다 강남역 착한맛집으로 인정... ,2019년 7월초. 코엑스 출장중. 방문했던 강남역 맛집 옛터 솔직히 강남이라 . 맛을 기대 하지 않았는데 진짜 착한가격에 음식이 담백하고 맛있었다 강남역 착한맛집으로 인정.,0,Human,75,97,4,18.75,13.083864108129525,37,15,3,5,0,5,0.40540540540540543,0.08108108108108109,0.13513513513513514,0.0,0.13513513513513514,0.2,0.06666666666666667,0,0,4,0,0,0,0.05333333333333334
2019년 10월에 열리는 축제!,맛집_리뷰,서울 디저트페어 할로윈 국내 최대로 매 달 열리는 디저트쇼인데 2019년 10월에는 할로윈 컨셉의... 서초동맛집 #강남역맛집 #가성비갑 #10월축제 #교보타워주변 #신논현역 #가까이위치한 #테이블나인을... ,서울 디저트페어 할로윈 국내 최대로 매 달 열리는 디저트쇼인데 2019년 10월에는 할로윈 컨셉의. 서초동맛집,0,Human,48,61,2,24.0,18.5,21,14,1,0,0,2,0.6666666666666666,0.047619047619047616,0.0,0.0,0.09523809523809523,0.2916666666666667,0.041666666666666664,0,0,1,0,0,0,0.020833333333333332
강남역 맛집- 지파이 &lt;대만간식 &gt; 리얼 솔직후기 &amp; 타이거 슈가... ,맛집_리뷰,2019년 7월초 .. 강남역 지파이 &amp; 타이거 슈가 방문하다. ※치킨을 워낙 좋아해서 방문하게 된 지파이..진짜 기대 안하고 갔는데 기대이상으로 맛있었다 오리지널 지파이가 더 맛있을줄 알았는데. 완전 반전 ㅋㅋ... ,2019년 7월초 . 강남역 지파이 타이거 슈가 방문하다. 치킨을 워낙 좋아해서 방문하게 된 지파이.진짜 기대 안하고 갔는데 기대이상으로 맛있었다 오리지널 지파이가 더 맛있을줄 알았는데. 완전 반전 .,0,Human,86,112,5,17.2,11.408768557561329,45,19,5,3,0,4,0.4222222222222222,0.1111111111111111,0.06666666666666667,0.0,0.08888888888888889,0.22093023255813954,0.046511627906976744,0,0,5,0,0,0,0.05813953488372093
"2020년 연말정산, 달라진 공제항목은?",전문_정보,"2020년부터는 연말정산 시, 달라지는 공제항목이 많습니다. 오늘 이에 대해 알아보겠습니다. 1. 미술관 &amp; 박물관 입장료, 신용카드 소득공제 가능 handywicaksono, 출처 Unsplash 2019년 7월 1이후부터 박물관... ",2020년부터는 연말정산 시 달라지는 공제항목이 많습니다. 오늘 이에 대해 알아보겠습니다. 1. 미술관 박물관 입장료 신용카드 소득공제 가능 handywicaksono 출처 Unsplash 2019년 7월 1이후부터 박물관.,0,Human,102,125,4,25.5,21.266170318136737,35,15,2,1,0,3,0.42857142857142855,0.05714285714285714,0.02857142857142857,0.0,0.08571428571428572,0.14705882352941177,0.029411764705882353,0,0,4,0,0,0,0.0392156862745098
늦은 아이폰 11 화이트 내돈내산 후기,상품_리뷰,"늦은 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.",늦은 후기 남겨보면 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,1,AI_v1,103,133,4,25.75,3.2691742076555053,55,18,12,6,2,12,0.32727272727272727,0.21818181818181817,0.10909090909090909,0.03636363636363636,0.21818181818181817,0.17475728155339806,0.11650485436893204,1,0,4,0,0,0,0.038834951456310676
아이폰11프로 미드나인트... 실버 색상 구입 후기 !! (내돈내산),상품_리뷰,"아이폰11프로 미드나인트 그린, 실버 색상 구입 후기 !! (내돈내산) #아이폰11프로구입후기 #내돈내산... https://www.apple.com/kr/iphone-11-pro/ #아이폰11프로 주문해도 생각보다 많이 시간 걸리지 않아 빨리 받아 볼... ",아이폰11프로 미드나인트 그린 실버 색상 구입 후기 ! 내돈내산 주문해도 생각보다 많이 시간 걸리지 않아 빨리 받아 볼.,0,Human,50,67,2,25.0,2.0,28,15,4,0,2,2,0.5357142857142857,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.3,0.04,0,0,1,1,0,0,0.04
아이폰11 졸귀탱 그립톡 추천 (내돈내산),상품_리뷰,아이폰11 구매 후 필름 케이스 그립톡 등을 구매했어요ㅎㅎ 아이폰7쓰다가 쓰니까 아무래도 핸드폰 사이즈가 커서 그립톡 붙여 놓으니 훨 편하더라구요!!! 내 소듕한 핸드폰 떨어뜨리면... ,아이폰11 구매 후 필름 케이스 그립톡 등을 구매했어요 아이폰7쓰다가 쓰니까 아무래도 핸드폰 사이즈가 커서 그립톡 붙여 놓으니 훨 편하더라구요! 내 소듕한 핸드폰 떨어뜨리면.,0,Human,75,97,2,37.5,24.5,34,17,8,1,1,3,0.5,0.23529411764705882,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.22666666666666666,0.04,1,0,1,1,0,0,0.02666666666666667
2020년 세법개정안 핵심 연말정산 비과세 세액감면공제,전문_정보,세법개정안을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,세법개정안을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,1,AI_v1,100,129,4,25.0,3.7416573867739413,50,18,10,5,1,9,0.36,0.2,0.1,0.02,0.18,0.18,0.09,1,0,4,0,0,0,0.04
"[강남역 맛집] 따뜻한 국물이 먹고 싶어서 간, 딘타이펑 강남점",맛집_리뷰,따뜻한 국물이 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 딱히 특별하진 않은데 기억은 남는 편이다. 사람이 좀 있어서 조용한 느낌은 아니었음.,따뜻한 국물이 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 딱히 특별하진 않은데 기억은 남는 편이다. 사람이 좀 있어서 조용한 느낌은 아니었음.,1,AI_v2,90,121,5,18.0,4.9396356140913875,44,15,6,11,0,7,0.3409090909090909,0.13636363636363635,0.25,0.0,0.1590909090909091,0.16666666666666666,0.07777777777777778,0,0,5,0,0,0,0.05555555555555555
