category,title,content,date,is_ai,ai_type
전문_정보,2020년 연말정산 주택청약 소득공제 (ft. 기업은행... ,가볍게 연말정산 주택청약을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,20201214,1,AI_v1
상품_리뷰,아르노 아이폰 11 프로 케이스 추천 핸드폰목줄 내돈내산,아르노 아이폰은 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 기대치를 낮추고 가면 무난한 정도. 기대치를 낮추고 가면 무난한 정도. 기대치를 낮추고 가면 무난한 정도.,20191202,1,AI_v2
맛집_리뷰,신분당선 강남역 맛집 / 참치공방 - 참치회 무난한 스끼다시와... ,근처에서 밥 먹을 곳 찾다가 신분당선에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,20190701,1,AI_v1
상품_리뷰,[ 내돈내산 ] 아이폰 11 실리콘케이스,며칠 동안 내돈내산을 써봤는데 생각보다 손이 자주 가더라고요. 사용법도 어렵지 않고 마감도 괜찮아서 전체적으로 만족했어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,20200911,1,AI_v1
전문_정보,2020 기부금 영수증 발급 안내 | 연말정산 및 세액공제(적십자... ,기부금 관련해서 그냥 남겨둠. 별일은 아니었는데 지나고 보니 기억날 것 같아서 적는다. 이런 날도 있었지 하는 정도. 사람이 좀 있어서 조용한 느낌은 아니었음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 급하게 정한 일정치고는 나쁘지 않았다.,20201229,1,AI_v2
전문_정보,미리미리 알아보자! 2020년 &quot;13월의 보너스 &quot;연말정산”,미리미리 알아보자!는 생각보다 시간이 걸렸다. 중간에 귀찮아서 멈출까 했는데 일단 끝내긴 함. 다음엔 조금 더 빨리 할 수 있을 듯. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20191223,1,AI_v2
맛집_리뷰,[강남역 맛집/기념일 데이트] 마키노차야 역삼점 디너 25... ,"받았답니당 :D (2019년 2월 기준) 정가 49,900원에서 25% 할인받아 1인 37,400원에 다녀왔어요! 네이버에 후기가 많이 없는거같아 할인정보 공유드렸습니다 ^_^ (뿌듯) 주소 서울 강남구 테헤란로8길 8 지번서울... ",20190219,0,Human
전문_정보,2019년 달라진 개정세법 및 2020년 홈텍스 연말정산 신고서... ,달라진 개정세법 관련해서 그냥 남겨둠. 별일은 아니었는데 지나고 보니 기억날 것 같아서 적는다. 이런 날도 있었지 하는 정도. 엄청난 건 아니고 그냥 기록용. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯.,20200118,1,AI_v2
전문_정보,[공지] 2020년 연말정산 기부금 영수증 발급 안내,연말정산 기부금 해봤다. 특별한 감상은 없고 그냥 해야 해서 한 느낌. 그래도 끝내고 나니 신경 쓰이던 게 하나 줄었다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 엄청난 건 아니고 그냥 기록용.,20201228,1,AI_v2
전문_정보,2020 연말정산 소득공제 홈택스 이용해서 미리보기 veiw,"그렇다면 2020 연말정산 소득공제 하는 방법, 홈택스 통해 간편 진행법을 알려드릴테니 아직 모르고... 남은 2020년 깔끔한 마무리 하시기 바랄게요! 그럼 다음 포스팅도 더 유익한 정보로 찾아오도록 할게요... ",20201106,0,Human
맛집_리뷰,[강남역 맛집/강남역 막국수] 청류벽,"1.0 방문일자 : 2019년 5월 25일 2.0 음식점 명 : 청류벽 3.0 메뉴 : 막국수 10,000~ 3.1 물막국수 10,000 3.2 비빔막국수 10,000 3.3 보쌈 大 3,500 4.0 개인 평가: 별 5개 만점 (★★★★☆ 4.5) 4.1 정말 이곳에 다녀온 뒤 다음날... ",20190623,0,Human
상품_리뷰,(주)불사조디자인 아이폰 11 불사조케이스 내돈내산 구매 후기!,아이폰은 액정깨짐에 특히 민감한데요. 액정 수리비용이 만만치 않기때문에 고민하다가 후기가 좋은 불사조 케이스를 구매해보았습니다. 내돈내산! 제가 실제로 구매했답니당:) 우선 배송이 정말정말... ,20200130,0,Human
맛집_리뷰,강남역 맛집 매콤한게 끌린다?,매콤한게 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯. 딱히 특별하진 않은데 기억은 남는 편이다.,20190207,1,AI_v2
맛집_리뷰,강남역 맛집 이딸라시안 여길 왜 이제갔지!?,친구랑 강남역 이딸라시안에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,20190107,1,AI_v1
맛집_리뷰,[강남맛집/강남역맛집] 스시무한리필은 스시메이진 강남점!... ,"그럼이제 강남맛집/강남역맛집 스시메이진 강남 에서 제가 맛있게~ 먹은 음식들, 스시메이진 메뉴... 단품으로 사먹는 퀄리티라 놀랐어요 따듯하고 바삭한 식감의 튀김 거기다, 2019년 인기 음식인 핫한 메뉴... ",20200330,0,Human
전문_정보,"2020년 연말정산 신용카드 소득공제,연금저축 세액공제 확대","이번 연말정산의 경우, 세액공제가 늘어난 부분이 있습니다. 신용카드공제(소득공제)와 연금저축공제(세액공제)가 확대 됩니다. 우선 신용카드 공제부터 볼까요? &lt;&lt;조선일보 2020.11.3 안중현기자... ",20201103,0,Human
전문_정보,"2020년 연말정산 관련 개정세법, ISA계좌 세액공제 한도 확대!","2020년도 곧 3분기가 끝나가는데 연말정산 준비하셔야죠 :) 아직 소득공제 한도 못채우신 부분 있으시면 9,10,11,12월 남은 기간 동안 잘 확인하셔서 채워나가시길 바랄게요. 오늘은 2020년 개정세법 중... ",20200902,0,Human
상품_리뷰,애플 정품 아이폰 실리콘 케이스 사용 후기 / 아이폰 11 pro... ,"애플 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.",20200117,1,AI_v1
전문_정보,[연말정산] 연말정산 준비하기_연금계좌세액공제,책에 보니 연금은 추가 납입을 하는게 이득이라고해서 작은 금액으로 들고 2020년 부터는 추가 납입을... 금액이 연말정산에 세액공제도 된다고 하니 퇴직연금 수익성이 낮다고 해도 이득이라는 생각에 매월... ,20200114,0,Human
상품_리뷰,아이폰11프로  케이스 (내돈내산),"아이폰11프로 사진 찍어두고 비교해봤다. 실제 색감이나 느낌은 화면이랑 조금 달랐고, 쓰다 보니 익숙해졌다. 기록용으로 남겨둠. 급하게 정한 일정치고는 나쁘지 않았다. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도.",20200405,1,AI_v2
맛집_리뷰,[강남역 맛집] 출간기념으로 강남역 한식 맛집 매우매오 방문!... ,"출간기념으로 한식 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.",20190425,1,AI_v2
전문_정보,2020년 연말정산 소득공제 개정세법 총정리,"오늘은 연말정산 소득공제에 대해 짧게 남겨봅니다. 큰 기대 없이 시작했는데 생각보다 만족스러웠고, 다음에도 비슷하게 해보고 싶어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.",20201119,1,AI_v1
맛집_리뷰,"2019년 8월 13일 강남역 맛집, VERA PIZZA SPC스퀘어점... ","2층에서 스파게티 시키면서 피자 L를 같이 시킬 수 있고 M 사이즈는 1층에 가서 직접 주문하고 갖고와야 한다 스파게티는 16,000원 피자는 8,500원 피자는 못찍었는데 화덕피자로 맛있다 다시 가서... ",20190813,0,Human
맛집_리뷰,"강남역맛집, 강남회전초밥을 찾는다면 강남 스시오 추천!","강남역 맛집, 강남 회전초밥 스시오 동생이 스시를 정말 좋아하는데 오랜만에 강남역쪽에 위치한... 서울시 강남구 역삼동 820-5 B1층 연락처 ) 02-538-9967 영업시간) 매일 11:00 - 22:00 into the SSOO, 2019년을... ",20190813,0,Human
맛집_리뷰,[강남역맛집] 속재료 듬뿍! 직접 만들어 먹는 타코 _ 낙원타코,테이슈겐입니다 &gt;_&lt; 이쁘니들이랑 퇴근하고 강남에서 저녁먹기로 해서~! 낙원타코 다녀왔어요~! 방문일자 : 2019년 11월 07일 목요일 귀요미들과 함께 간 그곳 ' -')/ 어둑한 조명에 인테리어 뭔가 갬성충만해따... ,20200318,0,Human
전문_정보,2020년 연말정산 _ 소득세액공제신고서 작성법_동영상,"2020년 연말정산부터 항목별 공제금액 의료비란에 , 안경(카드결제건)과 실손보험에서 수령한 보상액이 함께 조회됩니다. 단, 안경구입건은 의료비 항목 조회 화면 상세내역 우측상단에 [안경구매정보]... ",20201231,0,Human
맛집_리뷰,2019년 8월 16일 강남역 맛집 SPC스퀘어 그릭슈바인,8월 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다. 다음엔 다른 메뉴도 봐야 할 듯.,20190816,1,AI_v2
상품_리뷰,내돈내산 : 아이폰11 프로맥스 케이스 &quot;제로스킨&quot; 솔직후기,옹이에유 ♡ 옹은 20년 4월 11일에 아이폰 11 pro max로 핸드폰을 바꿨음 (기존 아이폰 x에서 아이폰 11 프로맥스로 바꿈 으갹) 쨌든 폰을 바꿨으니 핸드폰케이스도 당연히 사야겠쥬? 그래서 폭풍검색하다가... ,20201012,0,Human
전문_정보,2020년 연말정산 '부동산공제',연말정산 때문에 하루가 조금 정신없었다. 막 큰일은 아닌데 은근 신경 쓰임. 그래도 지나고 나니 별거 아니긴 하다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯. 급하게 정한 일정치고는 나쁘지 않았다.,20201218,1,AI_v2
맛집_리뷰,[일상-맛집] 강남역 맛집 땀땀 (단골인의 찐 리뷰),강남역은 가볍게 들른 곳인데 은근 기억에 남았어요. 메뉴가 깔끔하고 직원분들도 친절해서 편하게 먹고 왔습니다. 재방문 의사 있어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,20200917,1,AI_v1
전문_정보,2020년 신용카드 연말정산 (세액공제) 이것만 알아도 13월의... ,신용카드 관련해서 그냥 남겨둠. 별일은 아니었는데 지나고 보니 기억날 것 같아서 적는다. 이런 날도 있었지 하는 정도. 시간 맞으면 한 번쯤 들를만함. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,20201119,1,AI_v2
상품_리뷰,아이폰11pro 애플 정품 스마트 배터리 케이스 / 내돈내산... ,아이폰 11Pro 스마트 배터리 케이스 애플 정품 배터리 케이스 내돈내산 후기 아이폰11pro로 바꾸면서 예전부터 구입하고 싶었던 스마트배터리케이스를 쿠팡 로켓배송으로 바로 구매했어요! 화이트 / 블랙... ,20201015,0,Human
맛집_리뷰,강남역 맛집- 옛터 남도밥상  솔직후기,2019년 7월초.... 코엑스 출장중.. 방문했던 강남역 맛집 &quot;옛터&quot; 솔직히 강남이라 ... 맛을 기대 하지 않았는데 진짜 착한가격에 음식이 담백하고 맛있었다 강남역 착한맛집으로 인정... ,20190725,0,Human
맛집_리뷰,2019년 10월에 열리는 축제!,서울 디저트페어 할로윈 국내 최대로 매 달 열리는 디저트쇼인데 2019년 10월에는 할로윈 컨셉의... 서초동맛집 #강남역맛집 #가성비갑 #10월축제 #교보타워주변 #신논현역 #가까이위치한 #테이블나인을... ,20190920,0,Human
맛집_리뷰,강남역 맛집- 지파이 &lt;대만간식 &gt; 리얼 솔직후기 &amp; 타이거 슈가... ,2019년 7월초 .. 강남역 지파이 &amp; 타이거 슈가 방문하다. ※치킨을 워낙 좋아해서 방문하게 된 지파이..진짜 기대 안하고 갔는데 기대이상으로 맛있었다 오리지널 지파이가 더 맛있을줄 알았는데. 완전 반전 ㅋㅋ... ,20190725,0,Human
전문_정보,"2020년 연말정산, 달라진 공제항목은?","2020년부터는 연말정산 시, 달라지는 공제항목이 많습니다. 오늘 이에 대해 알아보겠습니다. 1. 미술관 &amp; 박물관 입장료, 신용카드 소득공제 가능 handywicaksono, 출처 Unsplash 2019년 7월 1이후부터 박물관... ",20200121,0,Human
상품_리뷰,늦은 아이폰 11 화이트 내돈내산 후기,"늦은 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.",20200324,1,AI_v1
상품_리뷰,아이폰11프로 미드나인트... 실버 색상 구입 후기 !! (내돈내산),"아이폰11프로 미드나인트 그린, 실버 색상 구입 후기 !! (내돈내산) #아이폰11프로구입후기 #내돈내산... https://www.apple.com/kr/iphone-11-pro/ #아이폰11프로 주문해도 생각보다 많이 시간 걸리지 않아 빨리 받아 볼... ",20191107,0,Human
상품_리뷰,아이폰11 졸귀탱 그립톡 추천 (내돈내산),아이폰11 구매 후 필름 케이스 그립톡 등을 구매했어요ㅎㅎ 아이폰7쓰다가 쓰니까 아무래도 핸드폰 사이즈가 커서 그립톡 붙여 놓으니 훨 편하더라구요!!! 내 소듕한 핸드폰 떨어뜨리면... ,20200422,0,Human
전문_정보,2020년 세법개정안 핵심 연말정산 비과세 세액감면공제,세법개정안을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,20201208,1,AI_v1
맛집_리뷰,"[강남역 맛집] 따뜻한 국물이 먹고 싶어서 간, 딘타이펑 강남점",따뜻한 국물이 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 딱히 특별하진 않은데 기억은 남는 편이다. 사람이 좀 있어서 조용한 느낌은 아니었음.,20190715,1,AI_v2
전문_정보,"2020년 완전 달라진 연말정산 총정리, 세금(소득공제)... ",완전 달라진은 별일 아닌 듯해도 막상 겪어보니 나름 의미가 있었어요. 작은 변화였지만 하루 분위기가 달라져서 기분 좋게 마무리했답니다. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,20201215,1,AI_v1
전문_정보,"[2020 연말정산]연금계좌 세액공제(연금저축, IRP, 퇴직연금... ","공제한도는 400만원이고, 퇴직연금(IRP)을 합치면 700만원까지 공제 받을 수 있습니다. 2020년부터는... 부분까지 연말정산 세액공제 대상이라고 생각하는 분들이 있는데요. 회사에서 퇴직금으로 넣어주는... ",20201220,0,Human
전문_정보,연말정산 의료비 공제에서 실비보험 제외(실손의료보험금 자료... ,"요즘 연말정산 때문에 생각이 많았는데, 직접 해보니 생각보다 어렵지 않았어요. 천천히 정리하니 마음도 조금 편해진 느낌입니다. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.",20200116,1,AI_v1
맛집_리뷰,강남역 맛집 바비레드에서 파스타먹고왔어요!,바비레드에서에서 밥 먹었다. 맛은 자극적이지 않았고 가격도 요즘 기준으로는 평범했다. 근처 약속 있을 때 한 끼 해결하기 괜찮은 곳. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯. 사람이 좀 있어서 조용한 느낌은 아니었음.,20191217,1,AI_v2
맛집_리뷰,강남역맛집 : 어글리스토브!,어글리스토브!은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 엄청난 건 아니고 그냥 기록용. 다음엔 다른 메뉴도 봐야 할 듯. 이런 곳도 있었네 싶었다.,20200102,1,AI_v2
상품_리뷰,아이폰11Pro Max 256G 구입 // 이마트 24개월 무이자행사,"아이폰11Pro Max 사용해봄. 장점은 간단하고 단점은 기대보다 평범하다는 것. 그래도 당장 쓰기엔 문제 없고, 재구매는 조금 더 봐야 할 듯. 다음엔 다른 메뉴도 봐야 할 듯. 기대치를 낮추고 가면 무난한 정도.",20200618,1,AI_v2
상품_리뷰,후기 / 아이폰11프로 싸게 바꾸는법 (내돈내산/업체추천),아이폰은 너무 예쁜게많아ㅠㅠㅠ흐ㅡㄱ흑 이거... 어떻게 고르나요ㅠㅠㅠ으어엉 열심히... 막 올리면 내돈내산안믿으실까봐ㅠㅠㅠ 이렇게 알려드리구요! 진짜 바꾸실분들은 비댓주시면 번호알려드리겠습니다!... ,20200812,0,Human
맛집_리뷰,강남역 맛집 바비레드 재방문 후기,"강남역 다녀왔는데 생각보다 분위기가 편해서 좋았어요. 음식도 깔끔하게 나와서 부담 없이 먹기 괜찮았고, 다음에 근처 가면 또 들러보고 싶더라고요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.",20191202,1,AI_v1
상품_리뷰,아이폰 11pro 미드나잇 그린 : 내돈내산 1달 실사용 후기... ,#아이폰 #아이폰11 #아이폰11PRO #아이폰내돈내산 #아이폰후기 #아이폰11프로 #아이폰PRO11후기 #아이폰장단점 #아이폰장점 #아이폰단점 #아이폰알림센터 #아이폰제어센터 #아이폰사용방법 #아이폰화면기록... ,20200108,0,Human
상품_리뷰,"후기 (아이폰11프로 케이스... 두두케이스, 그립톡, 내돈내산)","(아이폰11프로를 며칠 써봤다. 기능은 평범하지만 안정적이고, 크게 거슬리는 부분은 없었다. 필요한 사람한테는 괜찮은 선택일 듯. 이런 곳도 있었네 싶었다. 딱히 특별하진 않은데 기억은 남는 편이다. 사람이 좀 있어서 조용한 느낌은 아니었음.",20201008,1,AI_v2
전문_정보,2020년 연말정산 의료비 공제 실손 보상금 제외,"이제 곧 13번째 월급을 받거나 토해낼 시기가 다가옵니다 전 조금 받고, 신랑은 많이 토해내겠죠 그런데 제가 좀 살펴보니 2020년 연말정산 의료비 공제 목록에 새로운 조항이 생겼더군요 이게 무슨 말이야? 왜?... ",20191223,0,Human
맛집_리뷰,[by HK][강남역 맛집]강남역 라공방 본점,강남역 라공방 2019년 최고 인싸음식으로 등극한 마라탕과 마라샹궈! 강남역 라공방을 빼놓고 말할 수... 하지만 마라샹궈를 먹게 된 후 &quot;강남역 최고 맛집=라공방&quot;이 되었다. 중국에 유학가는 친구 송별회(?)... ,20190711,0,Human
맛집_리뷰,2019년 7월 13일 토요일,"7월 다녀왔는데 첫인상은 그냥 보통. 근데 먹다 보니 나쁘지 않았다. 소스가 조금 강해서 호불호 있을 듯하고, 나는 그럭저럭 괜찮았음. 이런 곳도 있었네 싶었다. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도.",20190717,1,AI_v2
전문_정보,2020년 신용카드 연말정산 (세액공제) 이것만 알아도 13월의... ,찬바람이 불어 오면서 불현듯 생각나는 13월의 월급이 생각이 나네요~ 2020년 연말정산 ( 세액공제 )... 그래서 연말에 확인 절차를 걸치고 국세청이 이미 낸 소득세를 돌려주거나 덜 걷힌 세금을 다시 환수해... ,20201119,0,Human
맛집_리뷰,"강남역 맛집 바비레드 BOBIRED, 데이트코스로 강추!","바비레드를 먹었는데 양이 아주 많진 않아도 부족하진 않았다. 내부는 조금 바빴고, 음식은 깔끔한 편이라 크게 실패할 느낌은 아님. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",20191113,1,AI_v2
상품_리뷰,블로그의 기본은 사진이다. 아이폰11 내돈내산 언박싱 후기,블로그의 기본은 써본 기록. 처음엔 별생각 없었는데 며칠 쓰다 보니 편한 부분이 있었다. 아쉬운 점도 조금 있지만 가격 생각하면 무난. 딱히 특별하진 않은데 기억은 남는 편이다. 딱히 특별하진 않은데 기억은 남는 편이다.,20200629,1,AI_v2
맛집_리뷰,[강남역맛집]9월 행사가격에 가성비좋은 저녁메뉴 매드포갈릭,친구랑 강남역맛집 9월에 갔는데 전체적으로 무난해서 좋았어요. 음식 나오는 속도도 괜찮고 맛도 기대 이상이라 근처 맛집 찾는 분들께 추천드려요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,20190919,1,AI_v1
상품_리뷰,[내돈내산] TRK 아이폰11 프로 후면 카메라 풀커버 강화유리,"내돈내산은 가볍게 써보기 좋은 제품이었어요. 기대를 너무 크게 하지 않으면 만족도가 높고, 실사용 기준으로는 꽤 괜찮게 느껴졌답니다. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.",20200705,1,AI_v1
전문_정보,2020년 연말정산 소득공제 달라진 점 알아보기!,연말정산 해봤다. 특별한 감상은 없고 그냥 해야 해서 한 느낌. 그래도 끝내고 나니 신경 쓰이던 게 하나 줄었다. 급하게 정한 일정치고는 나쁘지 않았다. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 딱히 특별하진 않은데 기억은 남는 편이다.,20191230,1,AI_v2
전문_정보,신용카드 연말정산 소득공제 2020년 한시적 혜택? 눈 가리고... ,신용카드 연말정산 관련해서 그냥 남겨둠. 별일은 아니었는데 지나고 보니 기억날 것 같아서 적는다. 이런 날도 있었지 하는 정도. 딱히 특별하진 않은데 기억은 남는 편이다. 사람이 좀 있어서 조용한 느낌은 아니었음.,20200306,1,AI_v2
전문_정보,"연말정산 부양가족 인적공제 기준, 소득 및 나이 요건",어느덧 2020년도 열흘밖에 남지 않았으니까요. 그리고 각종 세금의 신고납부기간도 멈추지 않고... 부모님을 공제가족으로 연말정산에 반영했는지 잘 공유하지 않기 때문입니다. 따라서 연말연시를 이용해서... ,20201220,0,Human
상품_리뷰,쿠팡 아이폰 11 Pro Max 애플... 49% 할인값에 득템 내돈내산,쿠팡 사용해보니 처음 기대했던 것보다 만족도가 괜찮았어요. 큰 단점은 없었고 일상에서 쓰기 편해서 당분간 계속 써볼 생각입니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,20201028,1,AI_v1
전문_정보,2020년 연말정산 아동수당 때문에 자녀세액공제가 없어졌다.... ,연말정산 아동수당 때문에 하루가 조금 정신없었다. 막 큰일은 아닌데 은근 신경 쓰임. 그래도 지나고 나니 별거 아니긴 하다. 이런 곳도 있었네 싶었다. 다음엔 다른 메뉴도 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 다음에 비슷한 상황이면 다시 떠올릴 것 같긴 하다.,20200209,1,AI_v2
전문_정보,연말정산 부양가족 인적공제 기준 간단합니다!,연말정산 기록. 특별한 건 없고 그냥 그런 하루였다. 그래도 남겨두면 나중에 다시 볼 때 생각날 것 같음. 기대치를 낮추고 가면 무난한 정도. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도. 다음에 비슷한 상황이면 다시 떠올릴 것 같긴 하다.,20200204,1,AI_v2
전문_정보,"2020년, 달라지는 연말정산 총정리","연말정산 대상도 2020년 1월 1일 정산분부터 가능합니다. 주택청약종합저축 과세특례 적용 기한 연장 주택청약종합저축 납입액 소득공제는 총 급여 7,000만 원 이하 무주택 세대주가 해당 과세기간에... ",20191115,0,Human
맛집_리뷰,강남역 맛집 바비레드 BTS팝업스토어 근처맛집 강남역 핫플,강남역에서 식사했는데 분위기가 너무 시끄럽지 않아 편했어요. 대표 메뉴가 깔끔했고 가격도 크게 부담스럽지 않아서 한 번쯤 가볼 만했답니다. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,20200103,1,AI_v1
맛집_리뷰,강남역 / 하이디라오 / 훠궈 / 2019.10.02,강남역 하이디라오에서 식사했는데 분위기가 너무 시끄럽지 않아 편했어요. 대표 메뉴가 깔끔했고 가격도 크게 부담스럽지 않아서 한 번쯤 가볼 만했답니다. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,20200131,1,AI_v1
맛집_리뷰,[강남역 맛집/강남역 파스타] 이름없는파스타(2),"이름없는파스타 쪽은 사람이 꽤 많았다. 메뉴판 보고 고르는데 가격대는 평범했고, 음식은 간이 센 편. 웨이팅 싫으면 애매한 시간에 가는 게 나을 듯. 다음엔 다른 메뉴도 봐야 할 듯. 급하게 정한 일정치고는 나쁘지 않았다.",20200114,1,AI_v2
맛집_리뷰,브이로그 + 2019년 12월 일상사진 모음,#가로수길맛집 #일젤라또 여기 맛나요 &gt;.&lt; 최근에 맥주땡기면 종종 가는 곳 #가로수길브루잉컴퍼니 #신사라거 라는 맥주가 맛나요! 저의 20년 넘는 단골 분식점 #강남역맛집 #장원김밥 김밥이랑 요 깍두기랑... ,20200208,0,Human
맛집_리뷰,홍콩 분위기의 강남역 맛집 :: 구구당 내 돈 주고 먹은 후기,오늘도 내 돈 내고 맛있게 먹고 온 후기!ㅎㅎㅎㅎ 이날은 오래간만에 대학 친구들과 모임을 하러 강남역... 생긴지 얼마 안 된 (2019년 오픈) 매장이라 그런가 뭔가 요즘 인스타 갬성을 담으려 노력하신 느낌! 짜잔!... ,20200506,0,Human
상품_리뷰,내돈내산 케이스티파이... 화려한 리사프랭크 아이폰케이스,"내돈내산 케이스티파이... 써봄. 기대만큼은 아니지만 못 쓸 정도도 아님. 간단하게 쓰기엔 괜찮고, 오래 쓰면 평가가 조금 달라질 수도. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 다음엔 다른 메뉴도 봐야 할 듯.",20201227,1,AI_v2
상품_리뷰,"구매리뷰] 가격과 성능, 내돈내산 솔직후기 (아이폰11과 비교)",구매리뷰] 궁금해서 써봤는데 막 놀랄 정도는 아니었다. 그래도 손이 자주 가긴 함. 불편한 점은 조금씩 보이는데 못 쓸 정도는 아님. 사람이 좀 있어서 조용한 느낌은 아니었음. 이런 곳도 있었네 싶었다. 기대치를 낮추고 가면 무난한 정도.,20200906,1,AI_v2
